Name,Address,City,State,Zip,Discount,Discount_Detail,Link,Latitude,Longitude,Precision,Category1,Category2,Category3,Category4,
Snoose Junction Pizzeria Part Dieu,10406 Holman Road North,Seattle,WA,98133,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Snoose_Junction_Pizzeria_Part_Dieu/coupon/00315915003RED01299589EPC00497999PRD00000056.html,47.704326,-122.356746,address,Dining,Casual Dining,,,
Oishii Teriyaki & Sushi,606 N.105th St,Seattle,WA,98103,2-for-1 Entree,$9.00 VALUE,http://seattle.entertainment.com/discount/Oishii_Teriyaki__Sushi/coupon/00317664003RED01387621EPC00497999PRD00000001.html,47.705182,-122.350901,address,Dining,Casual Dining,,,
Rickshaw Restaurant,322 N. 105th,Seattle,WA,98133,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Rickshaw_Restaurant/coupon/00315241003RED01276186EPC00497999PRD00000001.html,47.7053,-122.355146,address,Dining,Casual Dining,,,
Aventura Mexican Restaurant,10515 Greenwood Ave N,Seattle,WA,98133,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Aventura_Mexican_Restaurant/coupon/00315263003RED01276181EPC00497999PRD00000056.html,47.705362,-122.355664,address,Dining,Casual Dining,,,
Marco Polo Bar & Grill,5613 4th Ave. South,Seattle,WA,98108,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Marco_Polo_Bar__Grill/coupon/00316893003RED01372611EPC00497999PRD00000056.html,47.552525,-122.329701,address,Dining,Casual Dining,,,
Grill Xpress A Mediterranean Signature,2100 N Northgate Way Suite E,Seattle,WA,98133,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Grill_Xpress_A_Mediterranean_Signature/coupon/00317711003RED01372760EPC00497999PRD00000056.html,47.708741,-122.333886,address,Dining,Casual Dining,,,
Olympia Pizza & Pasta,5605 Delridge Way SW,Seattle,WA,98106,2-for-1 Discount,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Olympia_Pizza__Pasta/coupon/00316724003RED01352099EPC00497999PRD00000001.html,47.551723,-122.36322,address,Dining,Casual Dining,,,
Azteca Mexican Restaurants,401 NE Northgate Way; Sp: 9168;,Seattle,WA,98125,Special Value,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Azteca_Mexican_Restaurants/coupon/87014990870RED01280291EPC00496999PRD00000001.html,47.708532,-122.324664,address,Dining,Casual Dining,,,
Ivar's Seafood Bar,416 NE Northgate Way,Seattle,WA,98125,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bar/coupon/00316543003RED00933696EPC00497999PRD00000001.html,47.708743,-122.3244,address,Dining,Casual Dining,,,
Masala of India Cuisine,539 NE Northgate Way,Seattle,WA,98125,2-for-1 Lunch or Dinner,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Masala_of_India_Cuisine/coupon/00315044003RED01273260EPC00496999PRD00000001.html,47.70847,-122.322199,address,Dining,Casual Dining,,,
Island Soul Authentic Carribean Cuisine,4869 Rainier Ave S,Seattle,WA,98118,2-for-1 Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Island_Soul_Authentic_Carribean_Cuisine/coupon/00317458003RED01379521EPC00497999PRD00000001.html,47.558287,-122.285486,address,Dining,Casual Dining,,,
Jones Original Barbeque,3810 S Ferdinand St.,Seattle,WA,98118,2-for-1 Dinner,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Jones_Original_Barbeque/coupon/00317439003RED01379265EPC00497999PRD00000001.html,47.557993,-122.284758,address,Dining,Casual Dining,,,
Kallaloo,3820 S. Ferdinand St.,Seattle,WA,98118,2-for-1 Lunch or Dinner,UP TO $15.00 VALUE,http://seattle.entertainment.com/discount/Kallaloo/coupon/00314690003RED01248491EPC00496999PRD00000001.html,47.557992,-122.284631,address,Dining,Casual Dining,,,
Safari Restaurant,5401 Rainier Ave. S.,Seattle,WA,98118,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Safari_Restaurant/coupon/00314612003RED01247635EPC00496999PRD00000001.html,47.553271,-122.279643,address,Dining,Casual Dining,,,
Atrium Bistro,11740 15th Ave NE,Seattle,WA,98125,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Atrium_Bistro/coupon/00317474003RED01379640EPC00497999PRD00000056.html,47.715001,-122.312407,address,Dining,Casual Dining,,,
Amante Pizza & Pasta,12319 Roosevelt Way NE,Seattle,WA,98125,2-for-1 Lunch or Dinner,$10.00 VALUE,http://seattle.entertainment.com/discount/Amante_Pizza__Pasta/coupon/00314513003RED01224999EPC00496999PRD00000001.html,47.718081,-122.318282,address,Dining,Casual Dining,,,
Mehak Indian Cuisine,12327 Roosevelt Way NE,Seattle,WA,98125,2-for-1 Lunch or Dinner,UP TO $11.00 VALUE,http://seattle.entertainment.com/discount/Mehak_Indian_Cuisine/coupon/00315125003RED01274022EPC00497999PRD00000001.html,47.718196,-122.318285,address,Dining,Casual Dining,,,
Brief Encounter Cafe,2632 Bellevue Way NE,Bellevue,WA,98004,2-for-1 Breakfast or Lunch,UP TO $11.00 VALUE,http://seattle.entertainment.com/discount/Brief_Encounter_Cafe/coupon/00313668003RED01175194EPC00496999PRD00000001.html,47.633951,-122.201456,address,Dining,Casual Dining,,,
Erawan Bangkok Thai Cuisine,12506 Lake City Way,Seattle,WA,98125,2-for-1 Lunch or Dinner,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Erawan_Bangkok_Thai_Cuisine/coupon/00317104003RED01376291EPC00497999PRD00000001.html,47.719442,-122.294839,address,Dining,Casual Dining,,,
Garlic Crush Fresh Mediterranean Grill,102 Bellevue Way NE,Belllevue,WA,98004,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Garlic_Crush_Fresh_Mediterranean_Grill/coupon/00313661003RED01177619EPC00496999PRD00000001.html,47.611285,-122.201431,address,Dining,Casual Dining,,,
Thai Palms,6715 Martin Luther King Jr. Way S.,Seattle,WA,98118,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Thai_Palms/coupon/00314772003RED01262669EPC00496999PRD00000001.html,47.54222,-122.284056,address,Dining,Casual Dining,,,
Ivar's Seafood Bar,13448 Aurora Ave. N.,Seattle,WA,98133,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bar/coupon/00316542003RED00933682EPC00496999PRD00000001.html,47.726464,-122.344843,address,Dining,Casual Dining,,,
Danube Bistro,11000 NE 10th Street; Ste B,Bellevue,WA,98004,Special Offer,UP TO $14.00 VALUE,http://seattle.entertainment.com/discount/Danube_Bistro/coupon/00315472003RED01283840EPC00496999PRD00000001.html,47.619371,-122.193562,address,Dining,Casual Dining,,,
Hanuman Thai Cafe,115 Central Way,Kirkland,WA,98033,2-for-1 Lunch or Dinner,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Hanuman_Thai_Cafe/coupon/00310709003RED00933426EPC00496999PRD00000001.html,47.676411,-122.207356,address,Dining,Casual Dining,,,
Azteca Mexican Restaurants,150 112th Ave.,Bellevue,WA,98004,Special Value,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Azteca_Mexican_Restaurants/coupon/87014990870RED01280284EPC00496999PRD00000001.html,47.611414,-122.190669,address,Dining,Casual Dining,,,
Wing Dome,232 Central Way,Kirkland,WA,98033,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Wing_Dome/coupon/00317785003RED01277121EPC00497999PRD00000001.html,47.677262,-122.20474,address,Dining,Casual Dining,,,
Lucia,218 Park Place,Kirkland,WA,98033,2-for-1 Dinner,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Lucia/coupon/00300367003RED00386672EPC00496999PRD00000001.html,47.678542,-122.199671,address,Dining,Casual Dining,,,
Los Tinos,7300 Rainier Ave S,Seattle,WA,98118,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Los_Tinos/coupon/00317567003RED01380834EPC00497999PRD00000056.html,47.53693,-122.270205,address,Dining,Casual Dining,,,
Plaza Garcia,7300 Rainier Ave. S.,Seattle,WA,98118,2-for-1 Lunch or Dinner,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Plaza_Garcia/coupon/00314609003RED01247632EPC00496999PRD00000001.html,47.53693,-122.270205,address,Dining,Casual Dining,,,
Star India Restaurant,14725 Aurora Ave N,Shoreline,WA,98133,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Star_India_Restaurant/coupon/00316776003RED01355283EPC00497999PRD00000001.html,47.735667,-122.345304,address,Dining,Casual Dining,,,
The Goose Pub & Eatery,12001 N.E. 12th,Bellevue,WA,98005,Special Value,UP TO $6.00 VALUE,http://seattle.entertainment.com/discount/The_Goose_Pub__Eatery/coupon/00300117003RED00001785EPC00496999PRD00000001.html,47.620601,-122.179581,address,Dining,Casual Dining,,,
Casper's A Taste of the South,15226 Aurora Ave. N.,Shoreline,WA,98133,2-for-1 Lunch or Dinner,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Caspers_A_Taste_of_the_South/coupon/00314791003RED01263120EPC00497999PRD00000001.html,47.739298,-122.345039,address,Dining,Casual Dining,,,
The Everest Kitchen,14561 Bothell Way N.E.,Seattle,WA,98155,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/The_Everest_Kitchen/coupon/00315079003RED01273713EPC00496999PRD00000001.html,47.734822,-122.292694,address,Dining,Casual Dining,,,
Shari's Restaurant,15252 Aurora Ave. N,Shoreline,WA,98133,Special Offer,FREE CLASSIC PIE,http://seattle.entertainment.com/discount/Sharis_Restaurant/coupon/87006377870RED01284925EPC00496999PRD00000001.html,47.739641,-122.345202,address,Dining,Casual Dining,,,
Vince's Italian Restaurant & Pizzeria,8824 Renton Ave. S.,Seattle,WA,98118,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Vinces_Italian_Restaurant__Pizzeria/coupon/00315847003RED01296276EPC00496999PRD00000001.html,47.524148,-122.276374,address,Dining,Casual Dining,,,
Brickhouse Pub,9714 N.E. Juanita Dr.,Kirkland,WA,98034,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Brickhouse_Pub/coupon/00308353003RED00875164EPC00497999PRD00000056.html,47.705084,-122.2126,address,Dining,Casual Dining,,,
Taqueria La Fondita,9811 15th Ave.,White Center,WA,98106,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Taqueria_La_Fondita/coupon/00313613003RED01175614EPC00497999PRD00000056.html,47.515183,-122.35417,address,Dining,Casual Dining,,,
Pho 99,9828 15th Ave. S.W.; Building B,Seattle,WA,98106,50% Off Total Bill,UP TO $6.00 VALUE,http://seattle.entertainment.com/discount/Pho_99/coupon/00305404003RED00784776EPC00497999PRD00000001.html,47.514924,-122.353765,address,Dining,Casual Dining,,,
Mezcall Grill,9739 NE 119th Way,Kirkland,WA,98034,2-for-1 Entree,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Mezcall_Grill/coupon/00316355003RED01346669EPC00497999PRD00000001.html,47.706899,-122.211214,address,Dining,Casual Dining,,,
Isla Bonita,316 Winslow Way,Bainbridge Island,WA,98110,2-for-1 Lunch or Dinner,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Isla_Bonita/coupon/00300250003RED00146596EPC00496999PRD00000001.html,47.624973,-122.518126,address,Dining,Casual Dining,,,
Maya's Family Mexican Restaurant,9447 Rainier Ave. S.,Seattle,WA,98118,2-for-1 Lunch or Dinner,UP TO $11.00 VALUE,http://seattle.entertainment.com/discount/Mayas_Family_Mexican_Restaurant/coupon/00300682003RED00000972EPC00496999PRD00000001.html,47.519948,-122.263052,address,Dining,Casual Dining,,,
Jimmy G's 70th Street Grill,1033 NE 70th Pl.,Kirkland,WA,98033,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Jimmy_Gs_70th_Street_Grill/coupon/00313560003RED01172916EPC00496999PRD00000001.html,47.66926,-122.185149,address,Dining,Casual Dining,,,
Pegasus Pizza & Pasta,12669 N.E. 85th St.,Kirkland,WA,98033,2-for-1 Entree,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Pegasus_Pizza__Pasta/coupon/00308042003RED00662752EPC00496999PRD00000001.html,47.679244,-122.17152,address,Dining,Casual Dining,,,
Pub 85,12859 NE 85th St.,Kirkland,WA,98033,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Pub_85/coupon/00313379003RED01162995EPC00497999PRD00000056.html,47.679288,-122.168446,address,Dining,Casual Dining,,,
Romios Pizza & Pasta,3615 Factoria Blvd SE,Bellevue,WA,98006,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Romios_Pizza__Pasta/coupon/00315658003RED01282191EPC00496999PRD00000001.html,47.578385,-122.169489,address,Dining,Casual Dining,,,
Romios Pizza & Pasta,3615 Factoria Blvd SE,Bellevue,WA,98006,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Romios_Pizza__Pasta/coupon/00315658003RED01346702EPC00496999PRD00000001.html,47.578385,-122.169489,address,Dining,Casual Dining,,,
Jersey's Great Food & Spirits,1306 N 175th St Suite 101,Shoreline,WA,98133,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Jerseys_Great_Food__Spirits/coupon/00316875003RED01358692EPC00497999PRD00000001.html,47.756125,-122.341709,address,Dining,Casual Dining,,,
Tikka Masala Indian Cuisine,12821 SE 38th St.,Bellevue,WA,98006,2-for-1 Dinner,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Tikka_Masala_Indian_Cuisine/coupon/00317854003RED01392808EPC00497999PRD00000001.html,47.575942,-122.169019,address,Dining,Casual Dining,,,
Goldbergs' Famous Delicatessen,3924 Factoria Blvd SE,Bellevue,WA,98006,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Goldbergs_Famous_Delicatessen/coupon/00315524003RED01236387EPC00497999PRD00000056.html,47.574949,-122.169334,address,Dining,Casual Dining,,,
Steve's Bar & Grill,14230 N.E. 20th St.; Ste. A,Bellevue,WA,98007,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Steves_Bar__Grill/coupon/00314730003RED01261190EPC00497999PRD00000001.html,47.628085,-122.150184,address,Dining,Casual Dining,,,
Romios Pizza & Pasta,11422 N.E. 124th St.,Kirkland,WA,98034,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Romios_Pizza__Pasta/coupon/00315659003RED01282190EPC00497999PRD00000001.html,47.711319,-122.188808,address,Dining,Casual Dining,,,
Azteca Mexican Restaurants,11431 NE 124th St.;,Kirkland,WA,98034,Special Value,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Azteca_Mexican_Restaurants/coupon/87014990870RED01280293EPC00496999PRD00000001.html,47.71105,-122.188721,address,Dining,Casual Dining,,,
Shari's Restaurant,12207 NE 116th,Kirkland,WA,98034,Special Offer,FREE CLASSIC PIE,http://seattle.entertainment.com/discount/Sharis_Restaurant/coupon/87006377870RED01284921EPC00496999PRD00000001.html,47.703896,-122.178162,address,Dining,Casual Dining,,,
Thai Bistro,18336 Aurora Ave. N.,Shoreline,WA,98133,2-for-1 Lunch,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Thai_Bistro/coupon/00312062003RED00995449EPC00496999PRD00000001.html,47.761728,-122.346021,address,Dining,Casual Dining,,,
Lake Forest Bar & Grill,17535 Ballinger Way NE,Lake Forest Park,WA,98155,2-for-1 Lunch or Dinner,UP TO $15.00 VALUE,http://seattle.entertainment.com/discount/Lake_Forest_Bar__Grill/coupon/00313973003RED01197727EPC00496999PRD00000001.html,47.755564,-122.27951,address,Dining,Casual Dining,,,
Danny's Pub & Eatery,11516 - 124th Avenue NE,Kirkland,WA,98033,2-for-1 Entree,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Dannys_Pub__Eatery/coupon/00314841003RED01264640EPC00497999PRD00000001.html,47.703048,-122.175664,address,Dining,Casual Dining,,,
Azteca Mexican Restaurants,3040 148th Ave. NE;,Redmond,WA,98052,Special Value,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Azteca_Mexican_Restaurants/coupon/87014990870RED01280292EPC00496999PRD00000001.html,47.637397,-122.143002,address,Dining,Casual Dining,,,
Round Table Pizza,15025 N.E. 24th St.,Redmond,WA,98052,Special Value,UP TO $4.00 VALUE,http://seattle.entertainment.com/discount/Round_Table_Pizza/coupon/87018205870RED01389623EPC00497999PRD00000001.html,47.631389,-122.140092,address,Dining,Casual Dining,,,
Fortune Inn,6825 N.E. 170th,Kenmore,WA,98028,Special Value,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Fortune_Inn/coupon/00300317003RED00331660EPC00496999PRD00000001.html,47.75145,-122.249375,address,Dining,Casual Dining,,,
Kabab Palace,15230 N.E. 24th St.,Redmond,WA,98052,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Kabab_Palace/coupon/00317760003RED01271915EPC00497999PRD00000056.html,47.6317,-122.136556,address,Dining,Casual Dining,,,
Crossroads Bar & Grill,15600 NE 8th St.,Bellevue,WA,98008,2-for-1 Lunch or Dinner,UP TO $15.00 VALUE,http://seattle.entertainment.com/discount/Crossroads_Bar__Grill/coupon/00315576003RED01284671EPC00497999PRD00000001.html,47.61718,-122.132128,address,Dining,Casual Dining,,,
Celtic Bayou,7281 W. Lake Sammamish Pkwy. NE,Redmond,WA,98052,Special Offer,UP TO $13.00 VALUE,http://seattle.entertainment.com/discount/Celtic_Bayou/coupon/00315412003RED01085521EPC00497999PRD00000001.html,47.669424,-122.130074,address,Dining,Casual Dining,,,
Skyway Park Bowl Casino & Wok 52 Bistro,11819 Renton Ave. S.,Seattle,WA,98178,2-for-1 Entree,UP TO $14.00 VALUE,http://seattle.entertainment.com/discount/Skyway_Park_Bowl_Casino__Wok_52_Bistro/coupon/00314482003RED01200235EPC00496999PRD00000001.html,47.496788,-122.24479,address,Dining,Casual Dining,,,
America's Diner,8431 - 244th St. SW,Edmonds,WA,98026,2-for-1 Entree,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Americas_Diner/coupon/05005861050RED01380803EPC00497999PRD00000001.html,47.77794,-122.346598,address,Dining,Casual Dining,,,
Venice Pizza & Pasta,9695 Firdale Ave,Edmonds,WA,98020,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Venice_Pizza__Pasta/coupon/00316969003RED01371519EPC00497999PRD00000056.html,47.778423,-122.3627,address,Dining,Casual Dining,,,
Mick Finster's Pub & Grill,24001 Hwy. 99,Edmonds,WA,98026,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Mick_Finsters_Pub__Grill/coupon/00305529003RED00793860EPC00497999PRD00000056.html,47.781305,-122.344893,address,Dining,Casual Dining,,,
Oddfellow's Grill on Leary,7979 Leary Way NE,Redmond,WA,98052,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Oddfellows_Grill_on_Leary/coupon/00313819003RED01184593EPC00496999PRD00000001.html,47.674734,-122.12262,address,Dining,Casual Dining,,,
Mehfil Fine Indian Dining,16474 NE 74th St.,Redmond,WA,98052,2-for-1 Lunch,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Mehfil_Fine_Indian_Dining/coupon/00317435003RED01379040EPC00497999PRD00000001.html,47.670568,-122.120359,address,Dining,Casual Dining,,,
Desert Fire,7211 - 166th Avenue NE,Redmond,WA,98052,2-for-1 Dinner,UP TO $14.00 VALUE,http://seattle.entertainment.com/discount/Desert_Fire/coupon/00314959003RED01271477EPC00497999PRD00000001.html,47.668598,-122.119041,address,Dining,Casual Dining,,,
Jerzy's Wine Bar,16727 Redmond Way,Redmond,WA,98052,2-for-1 Entree,UP TO $13.00 VALUE,http://seattle.entertainment.com/discount/Jerzys_Wine_Bar/coupon/00313855003RED01187683EPC00496999PRD00000001.html,47.672561,-122.117401,address,Dining,Casual Dining,,,
El Pique,14445 Ambaum Blvd SW,Burien,WA,98166,2-for-1 Lunch or Dinner,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/El_Pique/coupon/00313542003RED01170288EPC00496999PRD00000001.html,47.473093,-122.347489,address,Dining,Casual Dining,,,
Ivar's Seafood Bar,1201 Lake Washington Blvd.,Renton,WA,98055,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bar/coupon/00316542003RED00933689EPC00496999PRD00000001.html,47.503585,-122.199714,address,Dining,Casual Dining,,,
Alexa's Cafe & Catering,10115 Main St.,Bothell,WA,98011,2-for-1 Entree,FREE ENTRÉE,http://seattle.entertainment.com/discount/Alexas_Cafe__Catering/coupon/00300382003RED00394668EPC00496999PRD00000001.html,47.76,-122.205044,address,Dining,Casual Dining,,,
